Total_Pop_2009,Total_Pop_2014,Total_Pop_2019,Total_Pop_2024,GEOID
5794.0,5906.0,5594.0,5400.0,20077
3340.0,3747.0,3760.0,3203.0,40059
28884.0,32539.0,34105.0,36086.0,13145
3909790.0,4269608.0,4646630.0,4838303.0,48201
36973.0,39216.0,39940.0,39859.0,18061
15410.0,14600.0,14089.0,14632.0,19085
18531.0,18643.0,18722.0,19140.0,21097
180901.0,193642.0,204502.0,210891.0,28047
8750.0,8795.0,8491.0,8190.0,29081
15430.0,15698.0,15211.0,14306.0,39067
63528.0,66971.0,66580.0,70155.0,48203
68363.0,69069.0,67908.0,64984.0,54033
43983.0,50821.0,53273.0,51392.0,51660
24088.0,25406.0,25773.0,26939.0,13147
18288.0,18427.0,18729.0,19603.0,21099
874409.0,897374.0,893561.0,,09003
5089.0,6091.0,5669.0,5215.0,48205
33699.0,34797.0,34503.0,33756.0,20079
4043.0,4198.0,4018.0,3641.0,20081
12154.0,12839.0,12687.0,11683.0,40061
5185.0,5875.0,5726.0,5421.0,48207
172370.0,189382.0,199459.0,205769.0,15001
56957.0,56741.0,56611.0,57964.0,47073
1044.0,1145.0,893.0,843.0,31085
141371.0,170410.0,213366.0,268638.0,48209
56535.0,59012.0,61053.0,62662.0,37087
19155.0,18389.0,17623.0,17475.0,47075
11423.0,11674.0,11736.0,11773.0,13149
3363.0,4032.0,3994.0,3234.0,48211
23094.0,22419.0,21842.0,19508.0,05057
7550.0,7074.0,6809.0,6193.0,17071
45274.0,46394.0,45829.0,44280.0,21101
100333.0,108642.0,114913.0,118484.0,37089
26687.0,27963.0,27977.0,27980.0,47077
78775.0,78836.0,81070.0,84862.0,48213
133949.0,150977.0,163799.0,183344.0,18063
39244.0,38360.0,40732.0,42382.0,12051
1136224.0,1184091.0,1245837.0,1269496.0,27053
289171.0,314878.0,327535.0,335744.0,51087
16580.0,17270.0,17133.0,17647.0,01067
182952.0,209069.0,225356.0,249960.0,13151
49523.0,50031.0,49267.0,48643.0,17073
47481.0,49227.0,48255.0,48970.0,18065
20078.0,20197.0,19941.0,20004.0,19087
15842.0,15427.0,15911.0,15856.0,21103
22294.0,22134.0,21735.0,22328.0,29083
28976.0,28074.0,27208.0,27567.0,39069
31567.0,32279.0,32284.0,32412.0,47079
55480.0,52960.0,51308.0,49980.0,51089
62439.0,64329.0,62057.0,59757.0,36043
166338.0,173792.0,186313.0,207018.0,12053
23281.0,24460.0,24012.0,19908.0,37091
2407.0,2575.0,2547.0,2432.0,38041
4923.0,4790.0,4510.0,4439.0,21105
23670.0,24354.0,24813.0,25436.0,47081
9022.0,9420.0,9404.0,8585.0,29085
5001.0,4734.0,4297.0,4041.0,35023
702697.0,806447.0,855176.0,891977.0,48215
42384.0,43266.0,43016.0,43517.0,39071
2399.0,2258.0,2204.0,2296.0,51091
97738.0,98261.0,103437.0,105702.0,12055
16434.0,16434.0,16436.0,16155.0,30041
35279.0,35027.0,35689.0,37328.0,48217
1167116.0,1279668.0,1422278.0,1522748.0,12057
402576.0,402776.0,413035.0,426378.0,33011
46300.0,46282.0,45757.0,45654.0,26059
248782.0,246364.0,238797.0,218533.0,28049
554.0,871.0,857.0,1005.0,08053
2858.0,2884.0,2815.0,2569.0,31087
28857.0,29111.0,28390.0,27799.0,39073
22359.0,23205.0,23064.0,21363.0,48219
1960.0,1941.0,1876.0,1652.0,20083
42410.0,50034.0,53957.0,53835.0,37093
19065.0,19741.0,19432.0,19513.0,12059
20481.0,18965.0,17737.0,16191.0,28051
41452.0,43176.0,43901.0,44418.0,39075
4937.0,4695.0,4432.0,4240.0,29087
10258.0,10432.0,10177.0,10102.0,31089
902564.0,975690.0,984821.0,1001146.0,15003
49360.0,52347.0,58318.0,65894.0,48221
21316.0,22620.0,23209.0,23905.0,41027
661.0,688.0,693.0,647.0,31091
2042.0,2126.0,2139.0,2311.0,02105
22933.0,22375.0,22456.0,22959.0,51670
46234.0,46684.0,45331.0,45119.0,21107
33864.0,35478.0,36486.0,37784.0,48223
248601.0,283280.0,332172.0,383016.0,45051
31621.0,33277.0,33597.0,33180.0,05059
4523.0,4826.0,4607.0,4620.0,56017
35214.0,36739.0,36070.0,37693.0,26061
97091.0,103079.0,104702.0,108140.0,01069
130910.0,145622.0,153507.0,169649.0,13153
19463.0,18859.0,18648.0,18653.0,27055
8041.0,8356.0,8164.0,8353.0,47083
22612.0,23151.0,22954.0,22051.0,48225
14253.0,13685.0,13311.0,12583.0,05061
83685.0,82914.0,82331.0,83752.0,18067
9488.0,9529.0,9226.0,9445.0,19089
274328.0,299269.0,318855.0,336328.0,24027
9859.0,10183.0,10058.0,10147.0,29089
6459.0,6315.0,6417.0,6534.0,31093
32324.0,35702.0,36349.0,32290.0,48227
38561.0,40469.0,40104.0,40383.0,29091
18675.0,20518.0,21019.0,21831.0,27057
593615.0,654878.0,670046.0,718323.0,34017
3169.0,3344.0,4415.0,3403.0,48229
7713.0,6550.0,6679.0,6972.0,08055
13684.0,13840.0,13372.0,13389.0,40063
16856.0,17379.0,17608.0,17664.0,46065
129003.0,134876.0,135940.0,134541.0,06023
9645.0,9731.0,9554.0,9591.0,19091
17630.0,17003.0,16828.0,17289.0,32013
9985.0,9106.0,8389.0,7395.0,28053
18151.0,18322.0,18435.0,19214.0,47085
82204.0,87256.0,94162.0,108972.0,48231
129517.0,126746.0,124823.0,130160.0,34019
45479.0,45950.0,45369.0,43653.0,42061
37890.0,36959.0,36359.0,36798.0,18069
33155.0,32525.0,31349.0,31113.0,26063
59997.0,59186.0,58339.0,58319.0,39077
7289.0,7221.0,7308.0,7404.0,46067
21681.0,21947.0,21344.0,20184.0,48233
5256.0,5757.0,5213.0,4592.0,37095
1481.0,1460.0,1319.0,1191.0,46069
74602.0,73735.0,71887.0,68599.0,22045
32677.0,33375.0,32822.0,29815.0,22047
6971.0,7085.0,6901.0,6911.0,19093
15286.0,16315.0,16411.0,17432.0,16049
160034.0,177026.0,180701.0,180202.0,06025
34462.0,36861.0,37427.0,38175.0,05063
131811.0,140918.0,153989.0,166936.0,12061
87629.0,88301.0,85032.0,83042.0,42063
278804.0,282562.0,290587.0,283913.0,26065
17438.0,18439.0,17977.0,18739.0,06027
63685.0,63976.0,64300.0,66574.0,26067
26257.0,25504.0,25197.0,25347.0,26069
15840.0,16316.0,16189.0,16507.0,19095
23513.0,23754.0,23618.0,23867.0,55049
150346.0,162999.0,175538.0,196544.0,37097
1678.0,1626.0,1620.0,1409.0,48235
11923.0,11615.0,11152.0,11667.0,26071
10083.0,10424.0,10164.0,9446.0,29093
42752.0,46725.0,51213.0,62252.0,49021
6267.0,5927.0,5687.0,6210.0,55051
30017.0,29272.0,27812.0,26449.0,17075
10138.0,9482.0,9320.0,9285.0,13155
66652.0,70506.0,70688.0,64565.0,26073
38589.0,38190.0,39430.0,42596.0,27059
80723.0,78951.0,82866.0,86836.0,53029
34705.0,35518.0,36627.0,39974.0,51093
2130.0,1279.0,1361.0,928.0,28055
44364.0,45303.0,45141.0,45275.0,27061
23006.0,23415.0,23462.0,24036.0,28057
13086.0,13522.0,13570.0,14009.0,05065
8691.0,8967.0,8852.0,8882.0,48237
52898.0,53012.0,51852.0,53053.0,01071
17038.0,17746.0,17027.0,16712.0,05067
1305.0,1389.0,1261.0,1372.0,08057
49618.0,49105.0,47945.0,48250.0,12063
58644.0,60928.0,67885.0,84757.0,13157
58526.0,60125.0,57977.0,53064.0,17077
42131.0,43127.0,44025.0,46660.0,18071
19892.0,19656.0,19401.0,19390.0,19097
13346.0,13464.0,13266.0,13341.0,20085
13399.0,13370.0,13369.0,13086.0,21109
161621.0,159927.0,158636.0,160060.0,26075
10881.0,10260.0,9954.0,9933.0,27063
131713.0,140194.0,142376.0,145249.0,28059
689651.0,678167.0,696216.0,719976.0,29095
36447.0,40598.0,42938.0,43771.0,37099
33342.0,32952.0,32450.0,32650.0,39079
25831.0,26275.0,25063.0,24678.0,40065
198036.0,206583.0,216574.0,222645.0,41029
2720.0,3180.0,3290.0,2802.0,46071
10896.0,11555.0,11682.0,12029.0,47087
14121.0,14336.0,14816.0,15152.0,48239
28140.0,29229.0,28907.0,27705.0,54035
19775.0,20543.0,20522.0,20981.0,55053
15111.0,16199.0,15879.0,14884.0,22049
60864.0,69832.0,74916.0,81013.0,51095
13588.0,13647.0,13916.0,15929.0,13159
9645.0,9658.0,9594.0,9180.0,17079
32197.0,33443.0,33447.0,33234.0,18073
36606.0,36715.0,36971.0,37954.0,19099
17944.0,16687.0,16505.0,16059.0,28061
114756.0,116996.0,119920.0,124357.0,29097
22250.0,26042.0,28657.0,32166.0,45053
34431.0,35826.0,35506.0,32727.0,48241
21270.0,21279.0,20840.0,20229.0,18075
13312.0,15028.0,15036.0,14924.0,13161
2192.0,2282.0,2241.0,1865.0,48243
662212.0,658834.0,659680.0,667755.0,01073
79698.0,74655.0,69282.0,64802.0,05069
529025.0,546162.0,574798.0,579377.0,08059
13933.0,14335.0,14161.0,15091.0,12065
16480.0,16554.0,15618.0,15341.0,13163
22892.0,26620.0,28534.0,33154.0,16051
40063.0,38716.0,37985.0,36550.0,17081
32628.0,32447.0,32201.0,32998.0,18077
15496.0,17102.0,18148.0,15705.0,19101
18380.0,18932.0,18890.0,18349.0,20087
711317.0,751485.0,767419.0,783022.0,21111
8971.0,7634.0,7225.0,7068.0,28063
215386.0,220558.0,223951.0,229458.0,29099
11105.0,11465.0,11917.0,12774.0,30043
7502.0,7505.0,7144.0,7161.0,31095
117595.0,118885.0,112842.0,115040.0,36045
68762.0,68510.0,66371.0,64518.0,39081
6288.0,6377.0,6158.0,5380.0,40067
20097.0,21830.0,23607.0,25203.0,41031
44965.0,44935.0,43846.0,43864.0,42065
50116.0,52166.0,53679.0,56864.0,47089
242676.0,252466.0,254340.0,253878.0,48245
29223.0,29978.0,31285.0,33577.0,53031
50791.0,54650.0,56506.0,59260.0,54037
79868.0,84201.0,84701.0,86003.0,55055
12721.0,12100.0,11339.0,11117.0,28065
31061.0,31492.0,31441.0,31924.0,22053
440134.0,434528.0,434850.0,430920.0,22051
8532.0,8794.0,8793.0,8711.0,13165
28052.0,28223.0,27710.0,27562.0,18079
1994.0,2051.0,2018.0,1772.0,46073
20142.0,22580.0,23730.0,25173.0,16053
22412.0,22751.0,21937.0,21274.0,17083
45551.0,49601.0,53032.0,54588.0,21113
3175.0,3060.0,2885.0,2916.0,20089
4973.0,5266.0,5231.0,4727.0,48247
40876.0,41348.0,40972.0,38850.0,48249
22160.0,22427.0,21588.0,21851.0,17085
24576.0,25791.0,26372.0,26003.0,05071
9202.0,9850.0,9691.0,9190.0,13167
13653.0,12650.0,12494.0,13376.0,17087
136081.0,143789.0,153716.0,166315.0,18081
125810.0,136802.0,148577.0,156639.0,19103
525108.0,560025.0,591506.0,620631.0,20091
23837.0,23390.0,22634.0,22334.0,21115
51997.0,53879.0,53682.0,54732.0,29101
5103.0,5178.0,5161.0,5261.0,31097
18019.0,18089.0,17753.0,18196.0,47091
150077.0,153854.0,167212.0,195597.0,48251
8084.0,8599.0,8487.0,8686.0,56019
156888.0,175343.0,196870.0,234263.0,37101
10396.0,11043.0,11064.0,10278.0,40069
27256.0,28783.0,28579.0,28673.0,13169
20365.0,20607.0,20559.0,20896.0,19105
66877.0,68273.0,68352.0,66472.0,28067
10028.0,10184.0,9594.0,9302.0,37103
1033.0,805.0,793.0,1004.0,46075
19223.0,20092.0,19943.0,20304.0,48253
80672.0,83021.0,86251.0,88179.0,41033
9563.0,10349.0,11301.0,12586.0,49023
2077.0,2023.0,1954.0,2071.0,30045
30777.0,32200.0,32227.0,31794.0,02110
26493.0,26607.0,26478.0,26689.0,55057
23107.0,24793.0,24624.0,23379.0,42067
245053.0,254870.0,262745.0,262375.0,26077
78.0,73.0,66.0,67.0,15005
17106.0,17204.0,17585.0,18239.0,26079
16059.0,16084.0,16089.0,16390.0,27065
191624.0,191765.0,183279.0,176537.0,54039
40950.0,42316.0,42841.0,44079.0,27067
494371.0,521874.0,531376.0,517255.0,17089
6447.0,7221.0,7484.0,8170.0,49025
111244.0,112682.0,110637.0,106635.0,17091
15060.0,14884.0,15545.0,14968.0,48255
63033.0,68745.0,71769.0,73731.0,15007
95993.0,107119.0,123804.0,172604.0,48257
45958.0,45781.0,44402.0,43625.0,40071
6550.0,6560.0,6529.0,6713.0,31099
4197.0,3950.0,3907.0,3864.0,20093
7934.0,8206.0,8068.0,8219.0,31101
9998.0,10310.0,9943.0,8729.0,28069
53052.0,56687.0,58464.0,60413.0,02122
94070.0,118194.0,126054.0,137675.0,17093
31294.0,36058.0,43769.0,48567.0,48259
336.0,528.0,568.0,145.0,48261
120777.0,121507.0,121753.0,126808.0,23011
162740.0,167268.0,168524.0,168438.0,55059
151332.0,167477.0,176699.0,187604.0,10001
19998.0,20016.0,19536.0,19346.0,24029
601813.0,615381.0,648121.0,663150.0,26081
169202.0,165253.0,163869.0,171456.0,44003
703.0,858.0,647.0,734.0,48263
156399.0,161915.0,165668.0,171288.0,21117
10712.0,10361.0,10188.0,9924.0,19107
780953.0,857730.0,887641.0,915075.0,06029
47410.0,49914.0,51843.0,53489.0,48265
58176.0,62342.0,65112.0,68314.0,45055
13132.0,13676.0,13800.0,13768.0,02130
20398.0,20545.0,20387.0,20664.0,55061
2224.0,2197.0,2111.0,2133.0,26083
863.0,741.0,760.0,822.0,31103
2298.0,2434.0,2466.0,2377.0,38043
3644.0,3760.0,3633.0,3248.0,31105
4485.0,4522.0,4373.0,4389.0,48267
233.0,290.0,237.0,211.0,48269
1858788.0,2008997.0,2195502.0,2287171.0,53033
22286.0,24577.0,26229.0,27896.0,51099
15492.0,16045.0,16688.0,18593.0,51101
6806.0,7073.0,7042.0,6695.0,51097
14219.0,15202.0,15694.0,15430.0,40073
7789.0,7820.0,7340.0,7186.0,20095
146696.0,151390.0,150691.0,153298.0,06031
2538140.0,2570801.0,2589974.0,2631580.0,36047
5345.0,5141.0,4944.0,5244.0,46077
3245.0,3598.0,3659.0,3157.0,48271
1644.0,1407.0,1489.0,1376.0,08061
2646.0,2529.0,2505.0,2422.0,20097
9392.0,9379.0,8886.0,8383.0,40075
8072.0,8122.0,7447.0,7023.0,08063
238825.0,253614.0,265882.0,277881.0,53035
38428.0,41705.0,45897.0,47172.0,53037
4523.0,4501.0,4311.0,4084.0,27069
66170.0,65985.0,66921.0,70247.0,41035
30637.0,32142.0,30974.0,30579.0,48273
20066.0,20668.0,21721.0,23411.0,53039
17197.0,16139.0,15260.0,13830.0,21119
52077.0,52447.0,50508.0,49046.0,17095
37970.0,38181.0,37065.0,36007.0,18083
32326.0,31857.0,31365.0,29865.0,21121
40897.0,39653.0,39759.0,41003.0,23013
4040.0,4078.0,3947.0,3756.0,29103
8566.0,8573.0,8426.0,8363.0,31107
58871.0,61063.0,61481.0,63142.0,39083
423655.0,440732.0,461104.0,494148.0,47093
3465.0,3776.0,3705.0,3307.0,48275
13147.0,13924.0,13451.0,12771.0,02150
13396.0,13138.0,12515.0,11833.0,27071
133461.0,142783.0,157322.0,181996.0,16055
76096.0,77790.0,79035.0,80442.0,18085
15495.0,15347.0,14978.0,14516.0,19109
,,8250.0,8176.0,02158
111491.0,116470.0,117894.0,120488.0,55063
20055.0,20348.0,20793.0,16664.0,04012
49678.0,52547.0,55617.0,56331.0,08067
5891.0,7075.0,7416.0,6839.0,48283
13973.0,,,,22059
36857.0,37759.0,39193.0,40805.0,18087
4085.0,4127.0,4125.0,4118.0,38045
110102.0,111293.0,110154.0,111917.0,18091
112293.0,112698.0,109737.0,108714.0,17099
,14874.0,14936.0,14789.0,22059
21881.0,21225.0,20119.0,19869.0,20099
7258.0,7096.0,6719.0,6682.0,27073
209100.0,214023.0,210652.0,216146.0,42069
35046.0,35544.0,35531.0,36390.0,29105
7715.0,7391.0,6800.0,6136.0,05073
7981.0,8821.0,8637.0,8161.0,12067
43025.0,50256.0,53590.0,58327.0,28071
32741.0,33069.0,32597.0,33115.0,29107
15883.0,16847.0,16715.0,16942.0,55065
204963.0,228084.0,241973.0,247997.0,22055
92852.0,97235.0,98108.0,96252.0,22057
64756.0,64209.0,64195.0,68152.0,06033
8025.0,7311.0,7751.0,7380.0,08065
297828.0,305010.0,345867.0,412924.0,12069
702558.0,703170.0,701473.0,714223.0,17097
491203.0,493140.0,485707.0,500379.0,18089
11191.0,11431.0,11852.0,12563.0,26085
10751.0,10791.0,10560.0,10879.0,27075
28239.0,28987.0,30013.0,32561.0,30047
234634.0,229602.0,229954.0,232216.0,39085
7160.0,7854.0,7837.0,8267.0,41037
11500.0,11831.0,12717.0,10972.0,46079
7404.0,7725.0,7401.0,6579.0,47095
1399.0,1490.0,1393.0,1013.0,02164
4068.0,3976.0,3771.0,3821.0,27077
14438.0,14268.0,13885.0,13693.0,01075
17010.0,18128.0,18672.0,19571.0,13171
47307.0,58038.0,61969.0,65713.0,28073
48993.0,49704.0,49611.0,50669.0,48277
13741.0,13875.0,13123.0,12828.0,48279
25253.0,24843.0,25318.0,26148.0,50015
20471.0,20020.0,20862.0,22715.0,48281
274432.0,293726.0,313158.0,326696.0,31109
498918.0,526839.0,540999.0,557931.0,42071
73725.0,79515.0,92308.0,104475.0,45057
11408.0,11224.0,10724.0,10936.0,51103
5047.0,5930.0,5643.0,5770.0,32015
1661.0,1652.0,1564.0,1461.0,20101
343774.0,354764.0,373340.0,384207.0,41039
20255.0,19706.0,19146.0,19490.0,55067
7967.0,10356.0,10380.0,10221.0,13173
91453.0,88155.0,88038.0,88837.0,26087
86892.0,94412.0,98320.0,101060.0,56021
286978.0,311435.0,344786.0,367368.0,08069
13579.0,14149.0,14204.0,15107.0,21123
15814.0,14789.0,14266.0,14413.0,08071
34428.0,33356.0,30818.0,30356.0,06035
37511.0,37989.0,39505.0,41049.0,16057
10522.0,10921.0,10348.0,9518.0,40077
88550.0,92780.0,92556.0,95830.0,01077
77966.0,80261.0,76279.0,71504.0,28075
26568.0,27619.0,25989.0,24784.0,47097
57023.0,59535.0,60357.0,62983.0,21125
47510.0,48028.0,47405.0,49798.0,13175
69697.0,66390.0,66846.0,68666.0,45059
18632.0,19438.0,20021.0,20552.0,48285
34094.0,33835.0,33058.0,33276.0,01079
16912.0,17163.0,16549.0,16238.0,05075
16550.0,16726.0,16033.0,15031.0,17101
45891.0,45970.0,45548.0,45102.0,18093
16338.0,15850.0,15671.0,16077.0,21127
13258.0,12636.0,12633.0,11786.0,28077
37351.0,38306.0,38204.0,38593.0,29109
62683.0,62100.0,60184.0,56819.0,39087
90962.0,89859.0,86727.0,85024.0,42073
23159.0,24478.0,25478.0,27233.0,46081
40899.0,42084.0,43390.0,45385.0,47099
49480.0,50048.0,50026.0,49053.0,40079
27768.0,27717.0,28242.0,29113.0,27079
58058.0,66876.0,70277.0,73733.0,35025
22782.0,23368.0,22792.0,21319.0,28079
73504.0,77687.0,80745.0,83123.0,20103
127882.0,135184.0,139729.0,144186.0,42075
130669.0,147790.0,161152.0,181134.0,01081
10776.0,10151.0,9194.0,8359.0,05077
573676.0,647554.0,737468.0,817666.0,12071
32861.0,28805.0,29502.0,33626.0,13177
34994.0,35248.0,34389.0,33869.0,17103
35772.0,35552.0,34227.0,32893.0,19111
7427.0,7681.0,6881.0,7339.0,21129
80099.0,84588.0,85072.0,83034.0,28081
57919.0,59096.0,60481.0,65816.0,37105
20074.0,18708.0,17365.0,16166.0,45061
16203.0,16617.0,17058.0,17971.0,48287
25001.0,25380.0,23948.0,21900.0,51105
21877.0,21739.0,21652.0,22734.0,26089
35033.0,31772.0,29222.0,27141.0,28083
337077.0,354537.0,365052.0,378792.0,42077
7818.0,7828.0,7847.0,8249.0,16059
100786.0,99257.0,98381.0,98415.0,26091
56831.0,59095.0,56756.0,54919.0,37107
261023.0,280882.0,289770.0,297542.0,12073
16518.0,16784.0,17225.0,16263.0,48289
11674.0,11128.0,10283.0,10079.0,21131
23915.0,23965.0,22295.0,20808.0,21133
38555.0,40057.0,40403.0,45391.0,12075
3645.0,3822.0,3838.0,3682.0,16061
13840.0,13848.0,13417.0,12965.0,21135
9951.0,10176.0,9955.0,9924.0,29111
26205.0,27164.0,26572.0,26607.0,36049
11466.0,12010.0,12027.0,12992.0,47101
73459.0,75382.0,78145.0,85154.0,53041
17215.0,16412.0,16166.0,16740.0,54041
60081.0,64772.0,67805.0,73464.0,30049
244348.0,270263.0,290278.0,304887.0,45063
6909.0,7114.0,7241.0,7525.0,51678
7811.0,8302.0,8345.0,7687.0,12077
60994.0,64489.0,61349.0,67397.0,13179
2100.0,2235.0,2351.0,1952.0,30051
74941.0,76707.0,83702.0,103380.0,48291
156414.0,167911.0,173750.0,181837.0,39089
74076.0,87167.0,94727.0,111233.0,01083
22367.0,23531.0,23417.0,22283.0,48293
13753.0,14113.0,13455.0,12950.0,05079
5285.0,5462.0,5585.0,5550.0,08073
8038.0,7800.0,7856.0,7854.0,13181
4533.0,5246.0,5350.0,5358.0,16063
3249.0,3180.0,3044.0,2923.0,20105
25076.0,24546.0,24476.0,24504.0,21137
34789.0,34237.0,34201.0,36099.0,23015
5832.0,5821.0,5677.0,5603.0,27081
34315.0,34824.0,34320.0,34877.0,28085
50926.0,53458.0,56477.0,63057.0,29113
18698.0,19455.0,19537.0,21175.0,30053
35481.0,36054.0,35263.0,33802.0,31111
4523.0,5282.0,5180.0,4405.0,32017
20888.0,20162.0,19461.0,20224.0,35027
72728.0,79041.0,82919.0,92716.0,37109
32135.0,34366.0,34895.0,34219.0,40081
45892.0,46138.0,48547.0,50964.0,41041
37607.0,48326.0,56826.0,70638.0,46083
32764.0,33498.0,33924.0,35946.0,47103
10243.0,10409.0,10574.0,11489.0,53043
22211.0,21599.0,20850.0,19902.0,54043
29632.0,28566.0,27744.0,28426.0,55069
16185.0,18180.0,19274.0,20486.0,56023
42801.0,47243.0,47246.0,48174.0,22061
204955.0,214927.0,223861.0,230004.0,19113
9594.0,9551.0,9671.0,9767.0,20107
12765.0,12494.0,12113.0,11852.0,29115
112843.0,118270.0,125048.0,130706.0,41043
2994.0,3418.0,3398.0,2918.0,48295
188411.0,187542.0,182002.0,,09005
12921.0,12852.0,12347.0,11821.0,05081
11271.0,11738.0,12139.0,11620.0,48297
37965.0,38476.0,36040.0,35565.0,17105
9609.0,9443.0,9235.0,8903.0,21139
182081.0,183264.0,189754.0,195833.0,26093
14143.0,15034.0,15126.0,14364.0,29117
63162.0,64867.0,63591.0,61498.0,36051
116476.0,132160.0,138928.0,148115.0,22063
18150.0,19272.0,21047.0,22424.0,48299
22550.0,22129.0,21668.0,21277.0,05083
20828.0,22604.0,22380.0,20892.0,08075
29942.0,30047.0,29003.0,27713.0,17107
2641.0,2783.0,2805.0,2707.0,20109
27040.0,26844.0,26902.0,27986.0,21141
720.0,736.0,927.0,773.0,31113
1946.0,1955.0,1872.0,1819.0,38047
46430.0,45564.0,45316.0,46089.0,39091
37242.0,43700.0,46683.0,51938.0,40083
35553.0,36169.0,33154.0,31418.0,54045
11394.0,15967.0,18692.0,18374.0,13183
63424.0,70118.0,72528.0,75272.0,05085
302811.0,302465.0,307670.0,317129.0,39093
18431.0,17974.0,18625.0,19435.0,35028
9785295.0,9974203.0,10081570.0,9808667.0,06037
45176.0,49749.0,52340.0,58580.0,47105
277465.0,338916.0,395134.0,432998.0,51107
11657.0,11305.0,11178.0,10678.0,19115
31661.0,33743.0,36040.0,39980.0,51109
550.0,559.0,605.0,578.0,31115
9072.0,9574.0,10063.0,10261.0,40085
81.0,89.0,98.0,33.0,48301
,,,175822.0,09130
12632.0,10918.0,10079.0,9833.0,01085
102440.0,112515.0,115364.0,119965.0,13185
59499.0,59736.0,59150.0,57838.0,28087
262985.0,286747.0,304808.0,318884.0,48303
9410.0,8785.0,8583.0,8716.0,19117
464956.0,438167.0,431102.0,428018.0,39095
6645.0,6512.0,6338.0,6271.0,26095
26417.0,30719.0,32402.0,34505.0,13187
26724.0,24947.0,24083.0,25611.0,35029
12908.0,12667.0,12282.0,12016.0,51111
311919.0,320392.0,317663.0,327675.0,42079
117043.0,116676.0,114330.0,113489.0,42081
3855.0,3831.0,3848.0,3724.0,46085
71357.0,77626.0,80569.0,79497.0,51680
5841.0,5806.0,5830.0,5752.0,48305
11274.0,11680.0,11776.0,12162.0,19119
35186.0,33510.0,33251.0,32186.0,20111
8325.0,8415.0,8271.0,8900.0,21143
24910.0,25724.0,25758.0,25503.0,27083
50931.0,51579.0,54380.0,61680.0,32019
10871.0,11080.0,10780.0,10957.0,26097
828469.0,849344.0,870325.0,879853.0,26099
22304.0,20505.0,18708.0,18691.0,01087
13397.0,14232.0,13305.0,11864.0,13193
108772.0,109833.0,105528.0,101849.0,17115
15456.0,15527.0,15199.0,15163.0,29121
32607.0,33840.0,34813.0,37941.0,37113
21708.0,22582.0,23842.0,26240.0,47111
48148.0,47229.0,45463.0,44350.0,17117
144794.0,152452.0,155433.0,160940.0,06039
314047.0,343229.0,362276.0,405718.0,01089
15478.0,15696.0,16211.0,17329.0,05087
18924.0,18901.0,18460.0,18089.0,12079
27735.0,28142.0,29218.0,31528.0,13195
37120.0,37754.0,39100.0,54618.0,16065
266886.0,267937.0,264776.0,264238.0,17119
131015.0,130688.0,129455.0,131900.0,18095
15253.0,15629.0,16012.0,16926.0,19121
81334.0,85485.0,90802.0,95769.0,21151
89151.0,98622.0,104562.0,111647.0,28089
12226.0,12353.0,12179.0,12729.0,29123
7314.0,7723.0,8302.0,9223.0,30057
34727.0,35103.0,35080.0,35532.0,31119
69868.0,72731.0,71205.0,67328.0,36053
20227.0,20951.0,21499.0,21867.0,37115
41629.0,43326.0,44135.0,44423.0,39097
96346.0,98364.0,97625.0,99295.0,47113
13202.0,13771.0,14197.0,13648.0,48313
13571.0,13208.0,13170.0,14044.0,51113
11790.0,12008.0,11306.0,9513.0,22065
13132.0,13076.0,12491.0,11348.0,21153
22094.0,22420.0,22164.0,22021.0,19123
5051.0,5486.0,5501.0,5358.0,27087
241071.0,235809.0,229961.0,226491.0,39099
7175.0,7639.0,7692.0,7628.0,40093
30875.0,30740.0,30412.0,31954.0,41045
11633.0,14992.0,16986.0,16798.0,51685
35559.0,40436.0,41174.0,42976.0,51683
313011.0,335840.0,384213.0,429792.0,12081
24741.0,24545.0,24457.0,25350.0,26101
80802.0,80805.0,79185.0,81406.0,55071
129803.0,134886.0,135396.0,138403.0,55073
21210.0,20489.0,19321.0,18851.0,01091
3855521.0,3947382.0,4328810.0,4559748.0,04013
8954.0,9098.0,8803.0,8450.0,29125
246711.0,256802.0,259943.0,257969.0,06041
42366.0,41488.0,40391.0,42046.0,55075
29415.0,30527.0,29866.0,29184.0,01093
16581.0,16534.0,16476.0,17228.0,05089
318886.0,334771.0,353526.0,400078.0,12083
7026.0,8751.0,8432.0,7509.0,13197
39488.0,38922.0,37743.0,37000.0,17121
878881.0,919336.0,951869.0,975809.0,18097
32650.0,33308.0,33172.0,33642.0,19125
12239.0,12401.0,11964.0,11754.0,20115
19245.0,19965.0,19244.0,19749.0,21155
25527.0,26449.0,24990.0,24193.0,28091
28241.0,28844.0,28608.0,28457.0,29127
65593.0,66171.0,65299.0,65020.0,39101
309829.0,320448.0,339641.0,349244.0,41047
34023.0,32411.0,31308.0,28664.0,45067
27960.0,28261.0,28538.0,29250.0,47115
10570.0,10335.0,10017.0,9737.0,48315
56568.0,56698.0,56355.0,55909.0,54049
17865.0,17946.0,17420.0,17082.0,06043
28571.0,28294.0,26753.0,25975.0,45069
65298.0,67535.0,66686.0,67112.0,26103
14884.0,15224.0,15304.0,15746.0,55077
87925.0,94121.0,95643.0,99748.0,01095
12831.0,12319.0,11679.0,11647.0,17123
46605.0,47032.0,46461.0,46284.0,18099
39093.0,40922.0,39964.0,40114.0,19127
